Id;Label
179;if_lmc_obsd.o
180;mem.o
181;w83l784r.o
183;bha_pci.o
182;wskbd.o
186;kern_prot.o
185;athn.o
184;if_kue.o
187;ufs_quota_stub.o
188;db_trace.o
189;mpls_input.o
190;vga_pci.o
193;if_vlan.o
192;cd.o
191;auvia.o
194;sdmmc_mem.o
195;ds1631.o
196;exec_script.o
197;ntfs_conv.o
199;uipc_domain.o
198;amas.o
200;bha_isa.o
202;fins.o
201;uhidev.o
203;if_hme_pci.o
204;ufs_inode.o
205;cardbus.o
206;if_ray.o
207;gentbi.o
210;pf_lb.o
209;an.o
208;agp_via.o
212;ar5210.o
211;ieee80211_node.o
213;adwmcode.o
215;amdiic.o
214;pcmcia_cis_quirks.o
217;tty_endrun.o
216;db_disasm.o
218;db_input.o
219;if_zyd.o
220;subr_prf.o
221;safe.o
222;mpls_raw.o
223;vnd.o
224;pci_quirks.o
225;if_em_soc.o
226;vfs_biomem.o
227;ulmin.o
228;uftdi.o
230;ip6_output.o
229;uhub.o
232;auconv.o
231;if_vic.o
233;ieee80211_crypto_bip.o
234;bwi.o
235;tty_conf.o
236;musycc.o
237;if_em_hw.o
238;db_break.o
239;strchr.o
240;nfs_srvcache.o
241;acpi_machdep.o
242;ata_wdc.o
245;wss_isa.o
244;if_malo_cardbus.o
243;strlen.o
248;joy.o
247;if_re_cardbus.o
246;if_malo.o
249;siop_common.o
250;sdhc.o
252;kern_lkm.o
251;vfs_syscalls.o
253;ichpcib.o
255;cy_pci.o
254;bzero.o
256;mfi_pci.o
257;ch.o
259;dest6.o
258;agp_intel.o
262;in6_pcb.o
261;p4tcc.o
260;umass_quirks.o
263;auglx.o
264;anddi3.o
265;linux_file.o
266;if_sm_pcmcia.o
267;exec_elf32.o
268;kern_acct.o
271;est.o
270;if_ral_pci.o
269;asc7611.o
272;safte.o
273;qsphy.o
274;sb_isa.o
276;ieee80211_crypto_wep.o
275;ieee80211_rssadapt.o
278;cd9660_lookup.o
277;itherm.o
280;ip_icmp.o
279;acpibat.o
283;re.o
282;lapic.o
281;com_puc.o
286;aic7xxx.o
285;in6_gif.o
284;cardbus_exrom.o
287;mii_bitbang.o
288;wsemulconf.o
289;acpicpu.o
290;lm75.o
291;fdc.o
293;uipc_mbuf2.o
292;adddi3.o
294;if_an_pcmcia.o
295;it.o
297;db_examine.o
296;twe.o
299;cd9660_util.o
298;explicit_bzero.o
300;spdmem.o
301;k1x-pstate.o
302;scsi_base.o
303;am7990.o
304;if_tun.o
305;linux_fdio.o
306;ufs_bmap.o
307;amd756.o
309;db_expr.o
308;radix_mpath.o
311;md5.o
310;if_cdce.o
314;i915_drv.o
313;if_acx_pci.o
312;if_eg.o
315;kern_clock.o
316;mulaw.o
317;db_elf.o
318;raw_ip6.o
320;kern_sig.o
319;cac.o
321;sis85c503.o
322;pci_subr.o
325;udf_vnops.o
324;ppb.o
323;udcf.o
326;umidi.o
327;ahc_pci.o
328;nofn.o
329;memmove.o
330;adw_pci.o
331;zutil.o
332;if_vte.o
334;crypto.o
333;if_xge.o
335;subr_prof.o
337;in6_proto.o
336;sqphy.o
339;if_gre.o
338;pcmcia_cis.o
340;ulmax.o
341;azalia.o
342;ieee80211_input.o
344;bha.o
343;agp.o
346;pdq.o
345;km.o
347;if_wi_usb.o
349;zopenbsd.o
348;rasops15.o
350;uhci_pci.o
352;cryptodev.o
351;iop.o
353;radix.o
354;if_uath.o
355;piixpcib.o
357;ne2000.o
356;iopsp.o
358;linux_signal.o
359;ufs_ihash.o
361;lm78.o
360;fxp.o
363;clock.o
362;if_an_isapnp.o
364;usb.o
365;x86emu.o
366;ieee80211_output.o
367;timingsafe_bcmp.o
368;r600_blit.o
369;etphy.o
371;uvm_fault.o
370;if_athn_cardbus.o
372;cd9660_rrip.o
373;neo.o
374;procfs_cmdline.o
375;subr_xxx.o
376;cy.o
377;ciss_pci.o
378;kern_watchdog.o
379;ieee80211_crypto_ccmp.o
380;process_machdep.o
381;ar9285.o
382;siop_pci.o
384;pf_osfp.o
383;sdmmc_io.o
385;vga_isa.o
386;berkwdt.o
389;xform_ipcomp.o
388;hotplug.o
387;crc32.o
390;radeon_state.o
391;eisa_machdep.o
392;tcic2.o
393;uvm_km.o
394;uipaq.o
396;wskbdmap_mfii.o
395;atk0110.o
397;exec_conf.o
398;ohci_pci.o
400;isp_pci.o
399;usbdi.o
401;msdosfs_lookup.o
403;cninit.o
402;wss.o
405;rgephy.o
404;if_mos.o
406;if_urtw.o
408;ixgbe.o
407;wbsio.o
409;uipc_usrreq.o
411;atascsi.o
410;gdt_pci.o
412;ioprbs.o
414;firmload.o
413;if_ep_eisa.o
415;uhts.o
416;usb_quirks.o
418;db_usrreq.o
417;if_sm_isa.o
419;if_ep_isa.o
420;radeon_cs.o
421;if_an_pci.o
422;if_urndis.o
423;utrh.o
424;umass.o
425;auixp.o
426;wskbdutil.o
427;via82c586.o
428;msdosfs_fat.o
431;if_bge.o
430;gus.o
429;usb_mem.o
432;ti.o
433;uha_eisa.o
436;lpt.o
435;imax.o
434;apic.o
438;exec_ecoff.o
437;iordi3.o
440;video.o
439;if_lmc_common.o
441;acx.o
442;msdosfs_vfsops.o
443;dcphy.o
445;route.o
444;uguru.o
447;altq_priq.o
446;vm_machdep.o
448;ip_ipcomp.o
449;amdpm.o
451;nfs_kq.o
450;dsdt.o
452;npx.o
453;if_se.o
454;sb.o
455;spkr.o
456;if_pflog.o
457;powernow.o
458;if_ste.o
460;if_bridge.o
459;vers.o
461;sysv_shm.o
462;swapgeneric.o
464;ppp_tty.o
463;strcmp.o
465;random.o
466;wsevent.o
467;mpbios.o
468;com_pcmcia.o
469;wsmux.o
470;if_pflow.o
471;cmpci.o
474;mfs_vfsops.o
473;ess.o
472;urio.o
475;ffs_tables.o
477;bio.o
476;sysv_ipc.o
478;in_gif.o
479;ufs_dirhash.o
481;altq_subr.o
480;ym_isapnp.o
483;pfkeyv2_parsemessage.o
482;adm1025.o
484;agp_machdep.o
486;uvm_mmap.o
485;db_print.o
487;msdosfs_conv.o
488;if_jme.o
489;ufs_vnops.o
491;ext2fs_vnops.o
490;ad741x.o
493;if_de.o
492;alipm.o
494;acx111.o
495;ntfs_vfsops.o
496;udf_subr.o
497;acpitoshiba.o
498;rt2661.o
500;if_gem_pci.o
499;if_bce.o
501;uvm_swap.o
502;spec_vnops.o
503;ixgbe_phy.o
504;acpi_wakecode.o
505;tty_nmea.o
506;drm_scatter.o
507;linux_hdio.o
508;bktr_audio.o
509;acpi.o
510;bus_space.o
511;arc4.o
512;uvscom.o
515;ip_ipsp.o
514;urlphy.o
513;aha1742.o
516;strlcpy.o
517;eso.o
518;mpls_proto.o
519;acpiapm.o
520;siop.o
521;bktr_tuner.o
522;htons.o
524;dc.o
523;utwitch.o
525;if_vether.o
526;nfs_bio.o
527;nfs_vnops.o
529;vfs_sync.o
528;cardbus_map.o
530;strncmp.o
531;ip_ah.o
532;rtl80x9.o
533;ip6_input.o
534;ecb_enc.o
535;vmt.o
536;ufs_quota.o
537;strncpy.o
538;if_iwi.o
539;pci_map.o
540;adm1030.o
541;ar5212.o
542;ubsa.o
543;mbg.o
544;mpu401.o
545;ixgbe_82599.o
546;i2c_scan.o
547;acpihpet.o
549;if_gif.o
548;aic79xx_openbsd.o
550;ioapic.o
552;uipc_socket.o
551;onewire_bitbang.o
554;procfs_vfsops.o
553;if_lmc.o
555;acpiutil.o
556;auacer.o
560;hmac.o
559;mpu_isapnp.o
558;uhid.o
557;if_atu.o
562;subr_autoconf.o
561;if_nfe.o
563;ip6_divert.o
564;mtrr.o
565;diskmap.o
566;malo.o
567;tcic2_isa.o
568;apmcall.o
569;jmb.o
571;in.o
570;ath.o
574;kern_rwlock.o
573;amdmsr.o
572;if_urtwn.o
575;if_xl_cardbus.o
576;if_epic_pci.o
577;via.o
579;uvm_init.o
578;cs4281.o
580;vfs_lookup.o
581;isadma.o
582;netisr.o
584;trm.o
583;if_udav.o
585;if_art.o
586;cpu.o
587;subr_userconf.o
588;uvm_unix.o
589;wscons_machdep.o
591;cardslot.o
590;onewire_subr.o
592;dp8390.o
594;pcib.o
593;memcmp.o
595;rijndael.o
596;in_pcb.o
598;acpibtn.o
597;memchr.o
599;if_rtw_pci.o
600;slcompress.o
601;kern_bufq.o
602;uark.o
604;drm_drv.o
603;sdmmc_scsi.o
605;pcdisplay.o
606;tcp_usrreq.o
607;min.o
608;jmphy.o
609;emuxki.o
610;ac97.o
612;elan520.o
611;ntfs_compr.o
613;ichiic.o
614;asc7621.o
615;if_age.o
616;trunklacp.o
617;exec_elf64.o
618;kern_event.o
620;if_loop.o
619;aic6360.o
623;clock_subr.o
622;hidkbd.o
621;uow.o
624;edid.o
625;pf_if.o
627;joy_isapnp.o
626;uvisor.o
630;if_ral_cardbus.o
629;musycc_obsd.o
628;if_athn_usb.o
631;lofn.o
633;db_interface.o
632;usb_subr.o
635;k6_mem.o
634;softraid_crypto.o
636;umoddi3.o
637;linux_exec.o
638;dl10019.o
639;gdt_common.o
640;cd9660_vnops.o
641;if_ti_pci.o
642;uslcom.o
644;ip_output.o
643;uaudio.o
645;if_ep_pci.o
646;pcdisplay_subr.o
647;ieee80211_pae_output.o
648;nfs_subs.o
649;if_url.o
650;bsd-comp.o
651;ffs_subr.o
652;michael.o
653;ips.o
655;adw.o
654;adm1026.o
656;softraid_raid0.o
657;pf_table.o
658;iha_pci.o
659;ip6_mroute.o
660;drm_bufs.o
662;lm78_isa.o
661;acpithinkpad.o
663;db_output.o
664;onewire.o
665;autoconf.o
669;auich.o
668;ahd_pci.o
667;kern_timeout.o
666;memcpy.o
670;dkcsum.o
671;pckbc_isa.o
673;mlphy.o
672;acpimadt.o
674;sysv_msg.o
676;imin.o
675;acpivout.o
677;sdmmc_cis.o
678;sd.o
679;sequencer.o
682;pckbd.o
681;bktr_os.o
680;ieee80211_amrr.o
683;mtdphy.o
684;uberry.o
685;kern_lock.o
686;ext2fs_bmap.o
687;gmac.o
688;seagate.o
689;bpf.o
691;if_ec.o
690;pf_ioctl.o
692;ext2fs_bswap.o
693;linux_time.o
694;in_cksum.o
696;if_ixgb.o
695;umodem.o
697;ip_esp.o
698;ali1543.o
699;wss_isapnp.o
702;if_nge.o
701;db_watch.o
700;ucycom.o
703;acpimcfg.o
704;pdq_ifsubr.o
706;lmin.o
705;if_ether.o
707;init_main.o
708;ixgbe_82598.o
710;ipsec_output.o
709;if_fddisubr.o
711;moscom.o
712;udp6_output.o
713;aic79xx.o
714;ciss.o
716;pfkeyv2.o
715;uvm_aobj.o
717;kern_kthread.o
718;vfs_cluster.o
719;negdi2.o
721;if_wpi.o
720;acx100.o
723;wdc_isapnp.o
722;asb100.o
724;cd9660_node.o
725;__main.o
727;msdosfs_vnops.o
726;subr_extent.o
728;if_le_isapnp.o
730;linux_blkio.o
729;ieee80211_pae_input.o
732;i82365_pci.o
731;subr_pool.o
733;lm87.o
734;com_commulti.o
735;lm78_i2c.o
737;if_ef_isapnp.o
736;rtl81x9.o
738;kern_tc.o
739;vga_post.o
740;icsphy.o
741;uthum.o
742;ext2fs_lookup.o
743;advmcode.o
745;mpi_pci.o
744;altq_hfsc.o
746;powernow-k7.o
747;acpiprt.o
748;wsfont.o
749;lxtphy.o
751;if_ppp.o
750;rtw.o
752;sili_pci.o
753;sb_isapnp.o
754;atw.o
756;pccbb.o
755;ucmpdi2.o
758;sbdsp.o
757;adm1031.o
759;kate.o
761;if_pgt_pci.o
760;uha.o
762;ieee80211_regdomain.o
763;if_stge.o
764;linux_file64.o
765;linux_sched.o
767;if_ix.o
766;adm1021.o
768;init_sysent.o
769;radeon_irq.o
771;scsiconf.o
770;vscsi.o
772;com_isapnp.o
773;ieee80211.o
774;radeon_drv.o
776;ffs_inode.o
775;tea5757.o
777;pcscp.o
779;if_lii.o
778;ukbdmap.o
781;hifn7751.o
780;uvm_user.o
782;aic_isa.o
784;if_rl_pci.o
783;if_cue.o
785;wdc.o
786;via8231.o
788;ieee80211_crypto_tkip.o
787;cd9660_vfsops.o
791;linux_sysent.o
790;if_sis.o
789;drm_heap.o
792;bcopy.o
794;agp_ali.o
793;bridgestp.o
796;ossaudio.o
795;route6.o
798;aps.o
797;uhci.o
799;aic_isapnp.o
800;mpu_isa.o
801;db_lex.o
802;longrun.o
803;if_pcn.o
804;acpidebug.o
806;wsemul_vt100_chars.o
805;w83793g.o
807;wsemul_vt100_keys.o
809;siop_pci_common.o
808;kern_xxx.o
811;cac_eisa.o
810;memset.o
812;usbdi_util.o
814;sili.o
813;if_ne_pcmcia.o
815;isapnp_machdep.o
817;inflate.o
816;db_variables.o
818;maxim6690.o
820;viapm.o
819;if_re_pci.o
822;ohci.o
821;ukbd.o
823;udl.o
825;if_le_isa.o
824;conf.o
826;maestro.o
827;altq_rmclass.o
829;eap.o
828;adler32.o
830;bpf_filter.o
831;if_ne_isapnp.o
832;sch311x.o
833;uvm_swap_encrypt.o
835;ip_spd.o
834;softraid_raid1.o
837;glxsb.o
836;raw_ip.o
838;uvm_vnode.o
839;ntfs_subr.o
841;mpls_output.o
840;kern_resource.o
842;sdtemp.o
843;lis331dl.o
844;isapnpdebug.o
845;pci.o
846;set_key.o
848;rccosb4.o
847;drm_memory.o
851;rasops.o
850;if_wi_hostap.o
849;db_sym.o
853;ess_isapnp.o
852;esm.o
854;radio.o
856;ieee80211_proto.o
855;softraid_raidp.o
857;nsgphy.o
858;procfs_status.o
859;linux_mount.o
860;ip_carp.o
861;if_run.o
862;nsclpcsio_isa.o
863;drm_agpsupport.o
864;ahc_eisa.o
865;in6_ifattach.o
866;uipc_mbuf.o
868;videomode.o
867;audio.o
869;ym.o
870;smc83c170.o
871;isa.o
873;if_wb.o
872;kern_exit.o
874;subr_evcount.o
875;mainbus.o
876;if_malo_pci.o
877;pas.o
878;db_trap.o
880;ata.o
879;if_rsu.o
882;ohci_cardbus.o
881;cs4280.o
883;if_media.o
884;acpivideo.o
885;strrchr.o
886;ntfs_vnops.o
887;procfs_vnops.o
889;rbus.o
888;if_ath_pci.o
892;pcibios.o
891;if_ep_pcmcia.o
890;acpiac.o
893;if_sk.o
895;eephy.o
894;gem.o
896;uvm_pager.o
897;i82365.o
899;tty_tty.o
898;if_rum.o
900;scanc.o
901;systrace.o
903;ffs_vnops.o
902;if_xe.o
905;elink.o
904;raw_usrreq.o
906;geodesc.o
907;bios.o
908;linux_ipc.o
910;sys_machdep.o
909;uscanner.o
911;spdmem_i2c.o
912;ipsec_input.o
913;mpls_shim.o
914;rt2860.o
915;ucom.o
916;ip_ecn.o
918;ip_mroute.o
917;uts.o
919;tcp_input.o
920;if_myx.o
921;db_command.o
922;nviic.o
923;nvram.o
925;uhci_cardbus.o
924;nfs_boot.o
928;locore.o
927;if_pfsync.o
926;vfs_getcwd.o
929;dead_vnops.o
931;linux_resource.o
930;sg_dma.o
932;acpiasus.o
933;i82365_isa.o
934;disksubr.o
935;uipc_socket2.o
936;owctr.o
938;if_sandrv.o
937;if_spppsubr.o
939;nfs_socket.o
940;frag6.o
941;mpii.o
943;ubsec.o
942;acpisony.o
945;idgen.o
944;adm1024.o
946;uvm_pdaemon.o
947;if_pppoe.o
949;kern_synch.o
948;if_aue.o
950;radeon_cp.o
951;nfs_syscalls.o
953;pcdisplay_chars.o
952;sysv_sem.o
954;uvm_io.o
955;cd9660_bmap.o
957;adt7460.o
956;acpiec.o
958;drm_lock.o
959;ext2fs_vfsops.o
961;if_fpa.o
960;exec_subr.o
962;exphy.o
963;if_rl_cardbus.o
964;getsn.o
965;rmd160.o
966;nd6_rtr.o
968;trees.o
967;uvm_pmemrange.o
969;if_sf_pci.o
970;thmc50.o
971;nfs_node.o
972;if.o
973;kern_subr.o
974;ffs_balloc.o
977;linux_ioctl.o
976;hidms.o
975;ums.o
978;if_ipw.o
979;gus_isa.o
981;rbus_machdep.o
980;tty_43.o
983;if_ath_cardbus.o
982;in_proto.o
985;agp_i810.o
984;umass_scsi.o
986;autri.o
987;bus_dma.o
989;iha.o
988;in6_src.o
990;in6.o
992;nsphyter.o
991;acpipwrres.o
993;inffast.o
994;brgphy.o
995;wsemul_vt100_subr.o
996;acphy.o
998;linux_machdep.o
997;adv_pci.o
999;uticom.o
1000;notdi2.o
1001;vga_subr.o
1002;fmsradio.o
1003;vfs_vnops.o
1004;trm_pci.o
1005;piixpm.o
1006;machdep.o
1007;drm_irq.o
1008;isa_machdep.o
1010;pci_bus_fixup.o
1009;if_san_xilinx.o
1011;raw_cb.o
1013;ixgb_ee.o
1012;adv.o
1014;uchcom.o
1017;com_cardbus.o
1016;sys_generic.o
1015;kvm86call.o
1018;pci_addr_fixup.o
1019;tcp_debug.o
1020;apm.o
1021;if_ethersubr.o
1022;ad1848.o
1023;cons.o
1024;moddi3.o
1025;ast.o
1026;wdc_isa.o
1027;if_wi.o
1029;ipgphy.o
1028;kern_sysctl.o
1030;if_enc.o
1031;ami_pci.o
1032;agp_amd.o
1033;mfi.o
1034;sha2.o
1035;mpi.o
1036;db_write_cmd.o
1037;if_txp.o
1038;nfs_vfsops.o
1039;if_ale.o
1040;if_ne_isa.o
1041;powernow-k8.o
1043;trap.o
1042;if_sl.o
1044;max.o
1045;ufs_vfsops.o
1046;ehci.o
1047;com.o
1048;if_xl_pci.o
1050;if_san_obsd.o
1049;if_trunk.o
1051;aha.o
1052;uvm_page.o
1055;nfs_debug.o
1054;muldi3.o
1053;ovbcopy.o
1058;if_fxp_cardbus.o
1057;if_dc_cardbus.o
1056;xordi3.o
1059;softraid.o
1060;if_em.o
1061;procfs_subr.o
1063;if_upl.o
1062;umsm.o
1064;vfs_init.o
1065;compat_dir.o
1066;if_et.o
1068;isapnpres.o
1067;cmpdi2.o
1069;aic7xxx_seeprom.o
1070;wsmouse.o
1071;gpioow.o
1073;if_dc_pci.o
1072;divdi3.o
1075;mfs_vnops.o
1074;ext2fs_subr.o
1076;if_san_te1.o
1077;db_memrw.o
1078;sys_pipe.o
1079;fifo_vnops.o
1080;if_msk.o
1082;if_el.o
1081;uipc_proto.o
1083;piix.o
1084;mtd8xx.o
1086;if_athn_pci.o
1085;aic7xxx_openbsd.o
1087;ecb3_enc.o
1088;kern_proc.o
1091;exec_aout.o
1090;procfs_ctl.o
1089;procfs_linux.o
1092;linux_socket.o
1094;ip6_forward.o
1093;nd6.o
1095;key_wrap.o
1096;if_atw_pci.o
1097;pf_norm.o
1098;ffs.o
1099;uvm_stat.o
1100;sched_bsd.o
1103;if_fxp_pci.o
1102;ar9380.o
1101;ffs_alloc.o
1105;ukphy_subr.o
1104;cast.o
1106;puc.o
1108;esa.o
1107;mii_physubr.o
1109;ffs_vfsops.o
1112;if_rtw_cardbus.o
1111;scsi_ioctl.o
1110;subr_disk.o
1114;wds.o
1113;lock_machdep.o
1116;lpt_isa.o
1115;compat_util.o
1120;if_atw_cardbus.o
1119;ics2101.o
1118;ar5211.o
1117;w83795g.o
1121;ieee80211_crypto.o
1122;kern_descrip.o
1124;ar9287.o
1123;krpc_subr.o
1125;ar9280.o
1126;hid.o
1127;ip_input.o
1128;if_mtd_pci.o
1129;pcmcia.o
1130;in6_cksum.o
1132;viasio.o
1131;ugen.o
1133;pms.o
1134;ip_ipip.o
1135;db_run.o
1136;lemac.o
1137;gcu.o
1138;azalia_codec.o
1139;yds.o
1140;uvm_glue.o
1141;opti82c700.o
1142;pwdog.o
1143;atapiscsi.o
1144;nd6_nbr.o
1145;inftrees.o
1146;wd.o
1148;amphy.o
1147;ffs_softdep_stub.o
1150;st.o
1149;amd64errata.o
1151;pmap.o
1153;pciide_machdep.o
1152;kern_physio.o
1155;pciide.o
1154;iophy.o
1156;x86emu_util.o
1157;if_lc_isa.o
1158;pctr.o
1161;glxpcib.o
1160;luphy.o
1159;ulpt.o
1162;wdc_pcmcia.o
1164;bktr_core.o
1163;i2c.o
1165;if_vge.o
1166;ukphy.o
1168;subr_log.o
1167;owtemp.o
1169;ksyms.o
1170;fd.o
1172;gscsio.o
1171;if_ral.o
1173;skpc.o
1175;rnd.o
1174;uvm_map.o
1176;mld6.o
1177;i915_irq.o
1178;db_access.o
1179;if_otus.o
1180;aic6915.o
1181;lshldi3.o
1184;if_san_common.o
1183;cac_pci.o
1182;tqphy.o
1185;db_aout.o
1186;if_bwi_pci.o
1187;kern_workq.o
1189;pcppi.o
1188;qdivrem.o
1190;gdt.o
1191;rt2560.o
1192;if_bwi_cardbus.o
1193;uvm_anon.o
1194;smc93cx6.o
1195;msdosfs_denode.o
1196;if_upgt.o
1197;ppp-deflate.o
1198;aic_pcmcia.o
1199;wdt.o
1200;strlcat.o
1201;amdpcib.o
1202;opti.o
1205;wsdisplay.o
1204;pf.o
1203;cmac.o
1206;umbg.o
1207;kern_exec.o
1208;if_pgt_cardbus.o
1209;tty_subr.o
1210;if_vr.o
1211;uipc_syscalls.o
1214;uk.o
1213;kern_malloc.o
1212;tty_pty.o
1215;tcp_timer.o
1217;isapnp.o
1216;owsbm.o
1220;inphy.o
1219;udf_vfsops.o
1218;r600_blit_shaders.o
1221;infback.o
1223;opti82c558.o
1222;ixgb_hw.o
1224;tty_msts.o
