Source;Target;Label;Weight
16;838;uvm_vnp_setsize;1
16;738;getnanotime;1
16;56;bcstats;1
16;928;memcpy;1
16;174;vinvalbuf;1
16;174;prtactive;1
16;163;ext2fs_buf_alloc;1
16;56;bwrite;1
16;56;brelse;1
16;1213;free;1
16;56;biowait;1
16;810;memset;1
16;56;bawrite;1
16;174;vrecycle;1
16;928;bcopy;1
16;586;cpu_info_primary;1
16;56;bdwrite;1
16;738;time_second;1
16;56;bread;1
16;150;ext2fs_inode_free;1
16;220;panic;1
16;56;getblk;1
16;150;ext2fs_blkfree;1
16;31;VOP_UNLOCK;1
16;31;VOP_STRATEGY;1
16;838;uvm_vnp_uncache;1
16;1213;malloc;1
16;174;vprint;1
15;516;strlcpy;1
15;70;sensor_task_register;1
15;23;iic_exec;1
15;220;printf;1
15;70;sensor_attach;1
15;70;sensordev_install;1
19;949;wakeup;1
19;773;ieee80211_media_change;1
19;211;ieee80211_iterate_nodes;1
19;1021;ether_delmulti;1
19;510;bus_space_read_4;1
19;1006;splx;1
19;211;ieee80211_release_node;1
19;211;ieee80211_create_ibss;1
19;211;ieee80211_find_node;1
19;342;ieee80211_input;1
19;949;wakeup_n;1
19;866;m_adj;1
19;773;ieee80211_ifattach;1
19;866;m_free;1
19;717;kthread_create;1
19;717;kthread_exit;1
19;773;ieee80211_mhz2ieee;1
19;949;tsleep;1
19;866;m_freem;1
19;866;m_prepend;1
19;689;bpf_mtap;1
19;972;if_attach;1
19;414;loadfirmware;1
19;516;strlcpy;1
19;705;arp_ifinit;1
19;54;ieee80211_ioctl;1
19;866;m_gethdr;1
19;1213;malloc;1
19;1006;delay_func;1
19;866;m_pullup;1
19;773;ieee80211_ifdetach;1
19;928;memcpy;1
19;1006;splraise;1
19;972;if_detach;1
19;866;m_get;1
19;86;hz;1
19;1213;free;1
19;928;copyout;1
19;773;ieee80211_chan2ieee;1
19;810;memset;1
19;220;printf;1
19;928;bcopy;1
19;211;ieee80211_free_allnodes;1
19;481;tbr_dequeue;1
19;510;bus_space_write_4;1
19;866;m_clget;1
19;1021;ether_addmulti;1
19;866;m_copydata;1
19;211;ieee80211_find_txnode;1
19;808;__stack_smash_handler;1
19;707;__guard;1
19;220;panic;1
19;773;ieee80211_media_init;1
19;773;ieee80211_watchdog;1
19;211;ieee80211_dup_bss;1
19;1187;workq_queue_task;1
19;773;ieee80211_rate2media;1
19;689;bpfattach;1
18;510;bus_space_write_2;1
18;510;bus_space_read_2;1
18;303;am7990_intr;1
20;949;wakeup;1
20;48;pci_intr_disestablish;1
20;510;bus_space_read_2;1
20;510;bus_space_read_1;1
20;1006;splraise;1
20;510;bus_space_read_4;1
20;1006;splx;1
20;86;hz;1
20;1006;bus_space_unmap;1
20;220;printf;1
20;539;pci_mapreg_map;1
20;48;pci_intr_string;1
20;220;snprintf;1
20;510;bus_space_write_2;1
20;949;tsleep;1
20;867;audio_attach_mi;1
20;48;pci_intr_map;1
20;510;bus_space_write_4;1
20;510;bus_space_write_1;1
20;610;ac97_attach;1
20;48;pci_intr_establish;1
20;45;midi_attach_mi;1
20;516;strlcpy;1
20;48;pci_conf_write;1
20;48;pci_conf_read;1
20;845;pci_matchbyid;1
20;1006;delay_func;1
21;1061;vfs_getuserstr;1
21;808;__stack_smash_handler;1
21;707;__guard;1
22;883;ifmedia_add;1
22;1107;mii_phy_reset;1
22;1107;mii_phy_match;1
22;220;printf;1
22;1107;mii_phy_status;1
22;1107;mii_phy_detach;1
22;1107;mii_phy_activate;1
22;1107;mii_phy_update;1
22;1006;delay_func;1
24;1188;__qdivrem;1
26;960;vmcmdset_extend;1
26;960;vmcmd_map_zero;1
26;960;vmcmd_map_readvn;1
26;220;panic;1
26;960;vmcmd_map_pagedvn;1
26;174;vref;1
26;960;exec_setup_stack;1
26;1003;vn_marktext;1
25;516;strlcpy;1
25;70;sensor_task_register;1
25;23;iic_exec;1
25;220;printf;1
25;70;sensor_attach;1
25;70;sensordev_install;1
27;738;tc_init;1
27;220;printf;1
27;509;acpi_map_address;1
27;510;bus_space_read_4;1
27;463;strcmp;1
30;949;wakeup;1
30;1059;sr_meta_save_callback;1
30;1059;sr_raid_inquiry;1
30;1059;sr_wu_alloc;1
30;1059;sr_validate_stripsize;1
30;1006;splx;1
30;1059;sr_raid_sync;1
30;1059;sr_raid_request_sense;1
30;1059;sr_raid_read_cap;1
30;1059;sr_ccb_free;1
30;1059;sr_raid_startwu;1
30;586;cpu_info_primary;1
30;1059;sr_validate_io;1
30;1059;sr_ccb_get;1
30;516;strlcpy;1
30;1059;sr_ccb_alloc;1
30;855;sr_put_block;1
30;1059;sr_check_io_collision;1
30;1213;malloc;1
30;1187;workq_add_task;1
30;1059;sr_raid_tur;1
30;1006;splraise;1
30;1024;__moddi3;1
30;1059;sr_ccb_put;1
30;1213;free;1
30;220;printf;1
30;810;memset;1
30;302;scsi_done;1
30;1072;__divdi3;1
30;855;sr_get_block;1
30;220;panic;1
30;1059;sr_raid_start_stop;1
30;302;scsi_io_put;1
30;1059;sr_wu_free;1
30;302;scsi_io_get;1
29;866;m_pullup;1
29;549;gif_softc_list;1
29;928;mtx_enter;1
29;1021;etherbroadcastaddr;1
29;1127;ip_defttl;1
29;1006;splraise;1
29;189;mplsintrq;1
29;460;bridge_input;1
29;1006;splx;1
29;582;netisr;1
29;928;mtx_leave;1
29;866;m_adj;1
29;928;bcopy;1
29;866;m_leadingspace;1
29;66;ip_randomid;1
29;866;m_freem;1
29;866;m_prepend;1
29;689;bpf_mtap_af;1
29;1006;softintr;1
29;866;m_copydata;1
29;1028;sysctl_struct;1
29;808;__stack_smash_handler;1
29;707;__guard;1
29;220;panic;1
29;866;m_copyback;1
29;1028;sysctl_int;1
29;1204;pf_pkt_addr_changed;1
29;582;netisr_intr;1
28;1052;uvm_pageunwire;1
28;1052;uvm_pagewire;1
28;1052;uvm_pagelookup;1
28;220;__assert;1
28;1052;uvm_page_unbusy;1
28;715;uao_dropswap;1
32;949;wakeup;1
32;928;mtx_enter;1
32;1151;pmap_enter;1
32;946;uvm_wait;1
32;949;msleep;1
32;28;uvm_objinit;1
32;1213;free;1
32;375;nullop;1
32;371;uvmfault_unlockall;1
32;375;enodev;1
32;928;mtx_leave;1
32;220;__assert;1
32;1213;malloc;1
32;824;cdevsw;1
33;24;__udivdi3;1
35;949;endtsleep;1
35;738;getmicrotime;1
35;1122;fdshare;1
35;579;uvm;1
35;1006;splx;1
35;1088;pidhash;1
35;220;tablefull;1
35;1088;pgfind;1
35;157;ratecheck;1
35;320;sigactsshare;1
35;1088;pidhashtbl;1
35;579;uvmexp;1
35;157;realitexpire;1
35;393;uvm_km_kmemalloc_pla;1
35;1088;pfind;1
35;872;proc_reparent;1
35;949;tsleep;1
35;393;no_constraint;1
35;1088;allproc;1
35;1028;rthreads_enabled;1
35;315;virttimer_trampoline;1
35;1122;fdcopy;1
35;320;psignal;1
35;125;setrunqueue;1
35;125;sched_choosecpu_fork;1
35;1088;zombproc;1
35;1088;chgproccnt;1
35;1175;arc4random;1
35;1213;malloc;1
35;86;maxproc;1
35;1006;splraise;1
35;315;startprofclock;1
35;393;kernel_map;1
35;1213;free;1
35;320;sigactsinit;1
35;810;memset;1
35;315;proftimer_trampoline;1
35;928;bcopy;1
35;1122;fdinit;1
35;1043;child_return;1
35;667;timeout_set;1
35;1088;pcred_pool;1
35;1088;proc_pool;1
35;1140;uvm_fork;1
35;901;systrace_getproc;1
35;174;vref;1
35;618;knote;1
35;901;systrace_fork;1
35;731;pool_get;1
35;1088;process_pool;1
34;972;if_alloc_sadl;1
34;1006;splx;1
34;582;netisr;1
34;972;if_up;1
34;148;rt_missmsg;1
34;445;rtable_l2;1
34;445;rtalloc1;1
34;866;m_adj;1
34;866;m_freem;1
34;972;if_attach;1
34;866;m_prepend;1
34;689;bpf_mtap_af;1
34;1006;softintr;1
34;972;if_start;1
34;928;copyin;1
34;972;ifqmaxlen;1
34;222;mpls_mapttl_ip6;1
34;841;mpls_output;1
34;1213;malloc;1
34;866;m_pullup;1
34;928;mtx_enter;1
34;972;if_detach;1
34;1006;splraise;1
34;972;if_clone_attach;1
34;694;in_cksum;1
34;928;copyout;1
34;1213;free;1
34;222;mpls_defttl;1
34;810;memset;1
34;220;printf;1
34;1127;ipintrq;1
34;928;mtx_leave;1
34;928;bcopy;1
34;220;snprintf;1
34;481;tbr_dequeue;1
34;222;mpls_mapttl_ip;1
34;445;rtrequest1;1
34;445;rtfree;1
34;866;m_copyback;1
34;972;if_congestion;1
34;533;ip6intrq;1
34;582;netisr_intr;1
34;689;bpfattach;1
36;949;wakeup;1
36;48;pci_intr_disestablish;1
36;1027;wi_intr;1
36;510;bus_space_read_2;1
36;510;bus_space_read_1;1
36;1006;splraise;1
36;510;bus_space_read_4;1
36;1006;splx;1
36;1027;wi_attach;1
36;1006;bus_space_unmap;1
36;220;printf;1
36;539;pci_mapreg_map;1
36;48;pci_intr_string;1
36;510;bus_space_write_2;1
36;949;tsleep;1
36;48;pci_intr_map;1
36;510;bus_space_write_4;1
36;1027;wi_func_io;1
36;510;bus_space_write_1;1
36;48;pci_intr_establish;1
36;808;__stack_smash_handler;1
36;707;__guard;1
36;539;pci_mapreg_type;1
36;1027;wi_stop;1
36;1187;workq_queue_task;1
36;1006;delay_func;1
37;935;soreserve;1
37;1204;pf_find_divert;1
37;1006;splx;1
37;582;netisr;1
37;1028;sysctl_int_arr;1
37;552;sorwakeup;1
37;866;m_freem;1
37;1006;softintr;1
37;644;ip_output;1
37;1028;sysctl_struct;1
37;1028;sysctl_int;1
37;596;in_pcbinit;1
37;935;sbappendaddr;1
37;866;m_pullup;1
37;928;mtx_enter;1
37;972;ifa_ifwithaddr;1
37;1006;splraise;1
37;596;in_setpeeraddr;1
37;935;soisdisconnected;1
37;571;in_control;1
37;1127;ipintrq;1
37;928;mtx_leave;1
37;596;in_setsockaddr;1
37;596;in_pcbdetach;1
37;220;panic;1
37;808;__stack_smash_handler;1
37;707;__guard;1
37;596;in_pcbbind;1
37;596;in_pcballoc;1
37;935;socantsendmore;1
37;972;if_congestion;1
37;582;netisr_intr;1
38;949;wakeup;1
38;1209;b_to_q;1
38;1006;splassert_check;1
38;1175;enqueue_randomness;1
38;1006;splx;1
38;900;scanc;1
38;1209;getc;1
38;731;pool_put;1
38;1088;pgfind;1
38;174;vrele;1
38;1209;unputc;1
38;586;cpu_info_primary;1
38;1209;nextc;1
38;1016;selrecord;1
38;1028;sysctl_rdquad;1
38;949;tsleep;1
38;738;microtime;1
38;1003;vn_lock;1
38;1023;constty;1
38;1209;clfree;1
38;840;calcru;1
38;667;timeout_del;1
38;1100;lbolt;1
38;973;ureadc;1
38;824;cdevsw;1
38;1213;malloc;1
38;220;ttyprintf;1
38;980;ttcompat;1
38;1028;sysctl_rdstruct;1
38;1209;catq;1
38;31;VOP_ACCESS;1
38;1209;firstc;1
38;1006;splraise;1
38;1212;sysctl_pty;1
38;86;hz;1
38;580;namei;1
38;1213;free;1
38;1088;session_pool;1
38;973;uiomove;1
38;810;memset;1
38;220;printf;1
38;928;bcopy;1
38;320;ptsignal;1
38;1209;putc;1
38;1016;selwakeup;1
38;320;pgsignal;1
38;235;nlinesw;1
38;667;timeout_set;1
38;104;averunnable;1
38;808;__stack_smash_handler;1
38;1209;ndflush;1
38;707;__guard;1
38;220;panic;1
38;1209;clalloc;1
38;31;VOP_UNLOCK;1
38;220;splassert_ctl;1
38;667;timeout_add;1
38;235;linesw;1
38;186;suser;1
40;1021;ether_sprintf;1
40;0;mii_mediachg;1
40;510;bus_space_read_2;1
40;1006;splassert_check;1
40;883;ifmedia_init;1
40;866;m_trailingspace;1
40;510;bus_space_read_1;1
40;0;mii_attach;1
40;1021;ether_input;1
40;1006;splx;1
40;510;bus_space_write_multi_1;1
40;866;m_free;1
40;866;m_freem;1
40;689;bpf_mtap;1
40;972;if_attach;1
40;510;bus_space_write_1;1
40;1021;ether_ioctl;1
40;705;arp_ifinit;1
40;510;bus_space_read_multi_2;1
40;667;timeout_del;1
40;1006;delay_func;1
40;972;if_detach;1
40;1006;splraise;1
40;1021;ether_ifdetach;1
40;883;ifmedia_set;1
40;0;mii_down;1
40;0;mii_detach;1
40;883;ifmedia_delete_instance;1
40;220;printf;1
40;220;log;1
40;510;bus_space_read_multi_4;1
40;928;bcopy;1
40;510;bus_space_write_multi_2;1
40;510;bus_space_write_2;1
40;481;tbr_dequeue;1
40;866;m_clget;1
40;510;bus_space_read_multi_1;1
40;0;mii_pollstat;1
40;667;timeout_set;1
40;883;ifmedia_add;1
40;220;panic;1
40;1021;ether_ifattach;1
40;883;ifmedia_ioctl;1
40;220;splassert_ctl;1
40;667;timeout_add;1
40;510;bus_space_write_multi_4;1
39;510;bus_space_write_4;1
39;553;lmc_mii_writereg;1
39;439;lmc_gpio_mkinput;1
39;439;lmc_led_on;1
39;553;lmc_mii_readreg;1
39;439;lmc_gpio_mkoutput;1
39;220;printf;1
39;439;lmc_led_off;1
41;1107;mii_phy_flowstatus;1
41;1107;mii_phy_match;1
41;1107;mii_phy_detach;1
41;1107;mii_phy_activate;1
41;1107;mii_phy_status;1
41;1107;mii_phy_add_media;1
41;220;printf;1
41;1107;mii_phy_update;1
41;1107;mii_anar;1
41;1006;delay_func;1
43;516;strlcpy;1
43;220;printf;1
43;928;bcopy;1
43;1213;malloc;1
43;1006;cpuid;1
44;1021;ether_sprintf;1
44;883;ifmedia_init;1
44;574;rw_exit_write;1
44;510;bus_space_read_4;1
44;1021;ether_input;1
44;1006;splx;1
44;157;ratecheck;1
44;574;rw_init;1
44;48;pci_intr_string;1
44;562;config_found_sm;1
44;949;tsleep;1
44;866;m_freem;1
44;689;bpf_mtap;1
44;972;if_attach;1
44;48;pci_intr_map;1
44;1021;ether_ioctl;1
44;510;bus_space_write_region_4;1
44;414;loadfirmware;1
44;48;pci_intr_establish;1
44;516;strlcpy;1
44;705;arp_ifinit;1
44;973;hook_establish;1
44;972;if_link_state_change;1
44;667;timeout_add_sec;1
44;667;timeout_del;1
44;866;m_gethdr;1
44;1213;malloc;1
44;1006;delay_func;1
44;973;mountroothook_list;1
44;928;memcpy;1
44;1006;splraise;1
44;883;ifmedia_set;1
44;86;hz;1
44;1006;bus_space_subregion;1
44;1006;bus_space_unmap;1
44;1213;free;1
44;220;printf;1
44;539;pci_mapreg_map;1
44;928;bcopy;1
44;481;tbr_dequeue;1
44;866;m_clget;1
44;510;bus_space_write_4;1
44;574;rw_enter_write;1
44;667;timeout_set;1
44;866;m_copydata;1
44;883;ifmedia_add;1
44;808;__stack_smash_handler;1
44;707;__guard;1
44;539;pci_mapreg_type;1
44;883;ifmedia_ioctl;1
44;1021;ether_ifattach;1
45;949;wakeup;1
45;1006;splraise;1
45;1006;splx;1
45;86;hz;1
45;174;vdevgone;1
45;973;uiomove;1
45;220;printf;1
45;679;midiseq_in;1
45;928;bcopy;1
45;1016;selwakeup;1
45;562;config_found_sm;1
45;1016;selrecord;1
45;949;tsleep;1
45;667;timeout_set;1
45;824;nchrdev;1
45;320;psignal;1
45;667;timeout_add;1
45;824;cdevsw;1
46;528;cardbus_mapreg_unmap;1
46;364;usbctlprint;1
46;510;bus_space_read_1;1
46;1046;ehci_init;1
46;1046;ehci_shutdown;1
46;220;printf;1
46;220;snprintf;1
46;562;config_found_sm;1
46;510;bus_space_write_2;1
46;205;cardbus_intr_disestablish;1
46;973;shutdownhook_list;1
46;1046;ehci_detach;1
46;48;pci_conf_write;1
46;516;strlcpy;1
46;973;hook_establish;1
46;48;pci_conf_read;1
46;1046;ehci_activate;1
46;528;cardbus_mapreg_map;1
46;1046;ehci_intr;1
46;322;pci_findvendor;1
46;205;cardbus_intr_establish;1
47;49;ar5008_get_pdadcs;1
47;928;memcpy;1
47;185;athn_get_pier_ival;1
47;49;ar5008_write_txpower;1
47;185;athn_chan2fbin;1
47;49;ar5008_get_lg_tpow;1
47;808;__stack_smash_handler;1
47;707;__guard;1
47;49;ar5008_attach;1
47;49;ar5008_set_viterbi_mask;1
47;1125;ar9280_olpc_get_pdadcs;1
47;49;ar5008_get_ht_tpow;1
47;810;memset;1
47;220;__assert;1
47;1006;delay_func;1
49;185;athn_chan2fbin;1
49;211;ieee80211_release_node;1
49;185;athn_interpolate;1
49;185;athn_inc_tx_trigger_level;1
49;185;athn_stop_tx_dma;1
49;342;ieee80211_input;1
49;366;ieee80211_beacon_alloc;1
49;220;__assert;1
49;866;m_adj;1
49;866;m_freem;1
49;342;ieee80211_get_hdrlen;1
49;689;bpf_mtap;1
49;47;ar5416_get_rf_rev;1
49;366;ieee80211_up_to_ac;1
49;315;ticks;1
49;1121;ieee80211_get_txkey;1
49;866;m_gethdr;1
49;47;ar5416_rf_reset;1
49;1213;malloc;1
49;185;athn_config_pcie;1
49;1006;delay_func;1
49;185;athn_get_delta_slope;1
49;1121;ieee80211_encrypt;1
49;1125;ar9280_reset_rx_gain;1
49;211;ieee80211_find_rxnode;1
49;185;athn_txtime;1
49;185;athn_tx_pending;1
49;47;ar5416_reset_bb_gain;1
49;1213;free;1
49;810;memset;1
49;220;printf;1
49;788;ieee80211_michael_mic_failure;1
49;866;m_clget;1
49;866;m_copydata;1
49;928;ovbcopy;1
49;808;__stack_smash_handler;1
49;707;__guard;1
49;47;ar5416_reset_addac;1
49;1125;ar9280_reset_tx_gain;1
49;185;athn_config_nonpcie;1
49;185;athn_stop;1
48;874;evcount_detach;1
48;726;extent_create;1
48;928;cold;1
48;467;mp_isa_bus;1
48;509;acpi_pci_match;1
48;467;mp_eisa_bus;1
48;510;bus_space_read_4;1
48;987;_bus_dmamap_load_raw;1
48;987;_bus_dmamem_alloc;1
48;1006;idt_vec_free;1
48;1006;bus_space_map;1
48;1006;idt_vec_set;1
48;874;evcount_attach;1
48;726;extent_free;1
48;987;_bus_dmamem_unmap;1
48;987;_bus_dmamap_load;1
48;987;_bus_dmamap_destroy;1
48;550;apic_intr_establish;1
48;907;bios_pciinfo;1
48;928;apichandler;1
48;550;apic_intrhand;1
48;987;_bus_dmamap_load_uio;1
48;726;extent_alloc_region;1
48;1213;malloc;1
48;987;_bus_dmamem_free;1
48;987;_bus_dmamap_sync;1
48;928;mtx_enter;1
48;77;pci_intr_route_link;1
48;550;apic_maxlevel;1
48;1008;isa_intr_disestablish;1
48;1213;free;1
48;1008;isa_intr_establish;1
48;220;printf;1
48;928;mtx_leave;1
48;907;bios_memmap;1
48;845;pci_get_capability;1
48;220;snprintf;1
48;510;bus_space_write_4;1
48;987;_bus_dmamap_load_mbuf;1
48;987;_bus_dmamem_mmap;1
48;467;mp_busses;1
48;220;panic;1
48;1006;idt_vec_alloc;1
48;987;_bus_dmamap_create;1
48;747;acpiprt_route_interrupt;1
48;77;pci_intr_header_fixup;1
48;987;_bus_dmamap_unload;1
48;987;_bus_dmamem_map;1
51;1021;ether_sprintf;1
51;0;mii_mediachg;1
51;510;bus_space_read_2;1
51;883;ifmedia_init;1
51;510;bus_space_read_1;1
51;0;mii_attach;1
51;510;bus_space_read_4;1
51;1021;ether_input;1
51;1006;splx;1
51;0;mii_tick;1
51;866;m_adj;1
51;866;m_freem;1
51;689;bpf_mtap;1
51;972;if_attach;1
51;510;bus_space_write_1;1
51;1021;ether_ioctl;1
51;705;arp_ifinit;1
51;667;timeout_add_sec;1
51;667;timeout_del;1
51;866;m_gethdr;1
51;1006;delay_func;1
51;972;if_detach;1
51;1006;splraise;1
51;883;ifmedia_set;1
51;1021;ether_ifdetach;1
51;0;mii_detach;1
51;1021;ether_crc32_be;1
51;883;ifmedia_delete_instance;1
51;866;m_clsetwms;1
51;810;memset;1
51;220;printf;1
51;928;bcopy;1
51;510;bus_space_write_2;1
51;481;tbr_dequeue;1
51;510;bus_space_write_4;1
51;866;m_clget;1
51;0;mii_pollstat;1
51;667;timeout_set;1
51;866;m_copydata;1
51;883;ifmedia_add;1
51;883;ifmedia_ioctl;1
51;1021;ether_ifattach;1
51;562;config_activate_children;1
50;211;ieee80211_iterate_nodes;1
50;1021;ether_delmulti;1
50;1006;splx;1
50;773;ieee80211_std_rateset_11b;1
50;211;ieee80211_release_node;1
50;773;ieee80211_std_rateset_11a;1
50;773;ieee80211_std_rateset_11g;1
50;866;m_adj;1
50;48;pci_intr_string;1
50;510;bus_space_write_1;1
50;414;loadfirmware;1
50;680;ieee80211_amrr_choose;1
50;705;arp_ifinit;1
50;636;__umoddi3;1
50;1121;ieee80211_get_txkey;1
