Source;Target;Label;Weight
999;1909;comedi_pci_auto_unconfig;1
999;2833;comedi_buf_read_n_available;1
999;611;mite_request_channel;1
999;2833;comedi_alloc_devpriv;1
999;1909;comedi_pci_disable;1
999;340;ni_gpct_device_destroy;1
999;1909;comedi_to_pci_dev;1
999;1024;ni_tio_set_mite_channel;1
999;2833;comedi_handle_events;1
999;340;ni_tio_insn_read;1
999;340;ni_tio_init_counter;1
999;611;mite_attach;1
999;340;ni_tio_insn_config;1
999;1024;ni_tio_cancel;1
999;1909;comedi_pci_driver_register;1
999;611;mite_alloc_ring;1
999;1909;comedi_pci_auto_config;1
999;340;ni_tio_insn_write;1
999;1909;comedi_pci_enable;1
999;1024;ni_tio_cmdtest;1
999;1024;ni_tio_cmd;1
999;2833;comedi_alloc_subdevices;1
313;2649;usbnet_read_cmd;1
313;1906;generic_mii_ioctl;1
313;1906;mii_ethtool_gset;1
313;1906;mii_nway_restart;1
313;2649;usbnet_get_endpoints;1
313;2649;usbnet_nway_reset;1
313;2649;usbnet_update_max_qlen;1
313;2649;usbnet_suspend;1
313;2649;usbnet_set_msglevel;1
313;2649;usbnet_resume;1
313;2649;usbnet_tx_timeout;1
313;2649;usbnet_write_cmd;1
313;2649;usbnet_write_cmd_nopm;1
313;2649;usbnet_probe;1
313;2649;usbnet_start_xmit;1
313;2649;usbnet_write_cmd_async;1
313;2649;usbnet_get_msglevel;1
313;2649;usbnet_read_cmd_nopm;1
313;2649;usbnet_open;1
313;2649;usbnet_disconnect;1
313;2909;usb_deregister;1
313;2649;usbnet_stop;1
313;2649;usbnet_link_change;1
313;2909;usb_register_driver;1
313;2649;usbnet_skb_return;1
313;1906;mii_ethtool_sset;1
925;2027;nf_ct_seqadj_init;1
925;2912;xt_unregister_target;1
925;2027;nf_ct_netns_get;1
925;2912;xt_register_target;1
925;2027;nf_ct_netns_put;1
925;2181;synproxy_init_timestamp_cookie;1
925;2181;synproxy_parse_options;1
925;2181;synproxy_check_timestamp_cookie;1
925;2181;synproxy_options_size;1
925;2181;synproxy_build_options;1
925;2181;synproxy_tstamp_adjust;1
1679;2725;i2c_transfer;1
1923;1763;snd_card_free;1
1923;155;tm6000_register_extension;1
1923;1763;snd_card_new;1
1923;155;tm6000_set_audio_bitrate;1
1923;1763;snd_component_add;1
1923;1921;snd_pcm_lib_ioctl;1
1923;1921;snd_pcm_new;1
1923;1921;snd_pcm_set_ops;1
1923;1921;snd_pcm_period_elapsed;1
1923;1763;snd_card_register;1
1923;155;tm6000_set_reg_mask;1
1923;1921;snd_pcm_stream_unlock;1
1923;1921;snd_pcm_stream_lock;1
1923;155;tm6000_unregister_extension;1
1923;1921;snd_pcm_hw_constraint_integer;1
1923;1921;snd_pcm_hw_constraint_pow2;1
1666;1020;ax25_listen_release;1
1666;1020;ax25_display_timer;1
1666;1020;ax25_protocol_release;1
1666;1020;ax25_findbyuid;1
1666;1020;ax25_linkfail_register;1
1666;1020;ax2asc;1
1666;1020;ax25cmp;1
1666;1020;ax25_send_frame;1
1666;1020;ax25_register_pid;1
1666;1020;ax25_listen_register;1
1666;1020;ax25_linkfail_release;1
1649;2802;nf_nat_l4proto_unregister;1
1649;2802;nf_nat_l4proto_nlattr_to_range;1
1649;2802;nf_nat_l4proto_register;1
1649;2802;nf_nat_used_tuple;1
1649;2802;nf_nat_l4proto_in_range;1
1531;1215;scmd_printk;1
1531;1215;scsi_scan_host;1
1531;1215;scsi_remove_host;1
1531;1215;scsicam_bios_param;1
1531;1215;scsi_register;1
1531;1215;scsi_unregister;1
1531;1215;scsi_add_host_with_dma;1
1531;1215;scsi_cmd_get_serial;1
1531;1215;scsi_change_queue_depth;1
1531;1215;sdev_prefix_printk;1
52;2725;i2c_add_adapter;1
52;1594;intlog10;1
52;2725;i2c_del_adapter;1
52;2725;i2c_del_driver;1
52;2725;i2c_register_driver;1
52;2725;i2c_transfer;1
2029;2909;usb_hcd_pci_probe;1
2029;2909;usb_hcd_unlink_urb_from_ep;1
2029;2909;usb_hcd_resume_root_hub;1
2029;2909;usb_disabled;1
2029;2909;usb_root_hub_lost_power;1
2029;2909;usb_hcd_check_unlink_urb;1
2029;2909;usb_calc_bus_time;1
2029;2909;usb_hcd_end_port_resume;1
2029;2909;usb_hcd_giveback_urb;1
2029;2909;usb_hcd_pci_remove;1
2029;2909;usb_hcd_start_port_resume;1
2029;2909;usb_hcd_poll_rh_status;1
2029;2909;usb_hc_died;1
2029;2909;usb_hcd_link_urb_to_ep;1
1083;2725;i2c_transfer;1
791;869;libcfs_kvzalloc;1
791;2476;lprocfs_obd_cleanup;1
791;2476;libcfs_kkuc_group_rem;1
791;2476;class_find_client_obd;1
791;275;fld_client_debugfs_fini;1
791;2476;libcfs_kkuc_group_add;1
791;526;ldlm_it2str;1
791;869;cfs_curproc_cap_pack;1
791;2476;class_conn2export;1
791;2476;class_unregister_type;1
791;275;fld_client_add_target;1
791;275;fld_client_init;1
791;2476;class_export_put;1
791;526;req_capsule_server_get;1
791;275;fld_client_fini;1
791;2476;class_disconnect;1
791;526;ptlrpc_req_finished;1
791;2476;class_connect;1
791;869;libcfs_debug_msg;1
791;275;fld_client_lookup;1
791;869;__cfs_fail_check_set;1
791;2476;lprocfs_single_release;1
791;2476;class_exp2obd;1
791;2476;ldebugfs_seq_create;1
791;2476;lprocfs_counter_add;1
791;2476;lprocfs_obd_setup;1
791;2476;class_export_get;1
791;2476;class_register_type;1
791;869;lbug_with_loc;1
791;526;ldlm_lock_decref;1
1399;658;mdio_mii_ioctl;1
1399;2155;dca3_get_tag;1
1399;2155;dca_register_notify;1
1399;1043;ptp_clock_register;1
1399;1043;ptp_clock_index;1
1399;2155;dca_remove_requester;1
1399;1043;ptp_clock_unregister;1
1399;2155;dca_add_requester;1
1399;658;mdio45_probe;1
1399;1043;ptp_clock_event;1
1399;2155;dca_unregister_notify;1
2860;2725;i2c_register_driver;1
2860;2533;v4l2_ctrl_handler_log_status;1
2860;2533;v4l2_device_unregister_subdev;1
2860;2725;i2c_smbus_read_byte_data;1
2860;473;v4l2_i2c_subdev_init;1
2860;2725;i2c_del_driver;1
2860;2533;v4l2_ctrl_new_std;1
2860;2725;i2c_smbus_write_byte_data;1
2860;2533;v4l2_ctrl_handler_init_class;1
2860;2533;v4l2_ctrl_handler_free;1
899;2387;parport_set_timeout;1
899;2387;parport_write;1
899;2387;parport_negotiate;1
899;2387;parport_claim_or_block;1
899;2387;parport_register_device;1
899;2387;__parport_register_driver;1
899;2387;parport_unregister_driver;1
899;2387;parport_release;1
899;2387;parport_unregister_device;1
899;2387;parport_read;1
1723;2725;i2c_smbus_read_byte_data;1
1723;2725;i2c_register_driver;1
1723;2725;i2c_del_driver;1
1723;2725;i2c_smbus_write_byte_data;1
422;794;atm_dev_register;1
422;794;atm_pcr_goal;1
422;794;atm_dev_deregister;1
459;468;__hid_register_driver;1
459;468;hid_unregister_driver;1
262;2534;rc_map_register;1
262;2534;rc_map_unregister;1
1766;468;__hid_register_driver;1
1766;468;hid_open_report;1
1766;468;hid_unregister_driver;1
1766;468;hid_disconnect;1
1766;468;hid_connect;1
1766;468;hid_register_report;1
2631;1215;scsi_unblock_requests;1
2631;1215;int_to_scsilun;1
2631;1584;fc_remote_port_delete;1
2631;1584;fc_attach_transport;1
2631;1215;scsi_dma_map;1
2631;1215;scsi_block_requests;1
2631;1215;scsi_change_queue_depth;1
2631;1584;fc_block_scsi_eh;1
2631;1584;fc_remote_port_add;1
2631;1215;scsi_is_host_device;1
2631;1584;scsi_is_fc_rport;1
2631;1584;fc_remote_port_rolechg;1
2631;1584;fc_vport_create;1
2631;1584;fc_remove_host;1
2631;1584;fc_release_transport;1
2631;1215;scsilun_to_int;1
2631;1215;scsi_add_host_with_dma;1
2631;1215;__scsi_iterate_devices;1
2631;1584;fc_get_event_number;1
2631;1215;scsi_remove_host;1
2631;1215;scsi_dma_unmap;1
2631;1215;scsi_host_get;1
2631;1215;scsi_host_alloc;1
2631;1584;fc_vport_terminate;1
2631;1584;fc_host_post_vendor_event;1
2631;1215;scsi_host_put;1
2631;1584;fc_host_post_event;1
2631;1215;scsi_build_sense_buffer;1
2814;935;attach_capi_ctr;1
2814;935;detach_capi_ctr;1
2814;2809;bt_sock_unlink;1
2814;2809;bt_err;1
2814;935;capi_ctr_down;1
2814;2809;bt_sock_unregister;1
2814;2809;bt_sock_register;1
2814;2809;l2cap_is_socket;1
2814;2809;bt_info;1
2814;935;capi_ctr_handle_message;1
2814;2809;bt_procfs_init;1
2814;935;capi_ctr_ready;1
2814;2809;bt_sock_link;1
2814;2809;bt_procfs_cleanup;1
2330;2533;v4l2_ctrl_new_std;1
2330;2533;v4l2_ctrl_handler_init_class;1
2330;1783;gspca_suspend;1
2330;2909;usb_control_msg;1
2330;1783;gspca_frame_add;1
2330;2533;v4l2_ctrl_cluster;1
2330;1783;gspca_disconnect;1
2330;2533;v4l2_ctrl_g_ctrl;1
2330;2533;v4l2_ctrl_auto_cluster;1
2330;1783;gspca_dev_probe;1
2330;2909;usb_register_driver;1
2330;2533;v4l2_ctrl_new_std_menu;1
2330;1783;gspca_resume;1
2330;2533;__v4l2_ctrl_s_ctrl;1
2330;2909;usb_deregister;1
2523;2533;v4l2_device_register;1
2523;2533;v4l2_ctrl_handler_init_class;1
2523;2533;v4l2_ctrl_subscribe_event;1
2523;1341;sony_pic_camera_command;1
2523;2533;video_device_release_empty;1
2523;2533;v4l2_ctrl_handler_setup;1
2523;2533;video_unregister_device;1
2523;2533;v4l2_ctrl_new_custom;1
2523;2533;v4l2_event_unsubscribe;1
2523;2533;v4l2_ctrl_new_std;1
2523;2533;v4l2_fh_open;1
2523;473;v4l2_get_timestamp;1
2523;2533;__video_register_device;1
2523;2533;v4l2_ctrl_handler_free;1
2523;2533;video_ioctl2;1
2523;2533;v4l2_ctrl_log_status;1
2523;2533;v4l2_fh_release;1
2523;2533;v4l2_ctrl_poll;1
1240;1979;memstick_alloc_host;1
1240;620;rtsx_pci_write_register;1
1240;1979;memstick_resume_host;1
1240;1979;memstick_free_host;1
1240;620;rtsx_pci_send_cmd;1
1240;620;rtsx_pci_read_register;1
1240;1979;memstick_add_host;1
1240;620;rtsx_pci_card_pull_ctl_enable;1
1240;620;rtsx_pci_add_cmd;1
1240;1979;memstick_detect_change;1
1240;620;rtsx_pci_card_exclusive_check;1
1240;620;rtsx_pci_card_power_on;1
1240;620;rtsx_pci_card_power_off;1
1240;620;rtsx_pci_send_cmd_no_wait;1
1240;620;rtsx_pci_start_run;1
1240;620;rtsx_pci_switch_clock;1
1240;620;rtsx_pci_complete_unfinished_transfer;1
1240;1979;memstick_suspend_host;1
1240;1979;memstick_next_req;1
1240;1979;memstick_remove_host;1
1240;620;rtsx_pci_card_pull_ctl_disable;1
1240;620;rtsx_pci_transfer_data;1
2269;2725;i2c_register_driver;1
2269;2725;i2c_smbus_read_i2c_block_data;1
2269;2725;i2c_del_driver;1
2269;2725;i2c_new_dummy;1
2269;2725;i2c_smbus_read_byte;1
2269;2725;i2c_unregister_device;1
2269;2725;i2c_smbus_write_byte_data;1
2092;1215;scsi_host_get;1
2092;1645;transport_generic_request_failure;1
2092;1645;target_submit_cmd;1
2092;1645;target_show_dynamic_sessions;1
2092;549;qlt_lport_deregister;1
2092;549;qlt_lport_register;1
2092;549;qlt_enable_vha;1
2092;549;qlt_free_mcmd;1
2092;1584;fc_vport_create;1
2092;1645;target_sess_cmd_list_set_waiting;1
2092;1215;scsi_host_put;1
2092;549;qlt_put_sess;1
2092;549;qlt_rdy_to_xfer;1
2092;549;qlt_free_cmd;1
2092;1584;fc_vport_terminate;1
2092;549;qlt_abort_cmd;1
2092;549;qlt_xmit_tm_rsp;1
2092;1645;target_undepend_item;1
2092;549;qlt_stop_phase1;1
2092;1645;target_wait_for_sess_cmds;1
2092;1645;target_unregister_template;1
2092;1645;target_execute_cmd;1
2092;1645;target_put_sess_cmd;1
2092;1645;target_depend_item;1
2092;549;qlt_xmit_response;1
2092;549;qlt_stop_phase2;1
2092;1645;target_alloc_session;1
2092;1645;target_submit_tmr;1
2092;1645;transport_deregister_session;1
2092;1645;core_tpg_register;1
2092;1645;transport_deregister_session_configfs;1
2092;1645;core_tpg_deregister;1
2092;1645;target_register_template;1
2092;1645;transport_generic_free_cmd;1
571;906;dvb_usb_device_exit;1
571;2909;usb_deregister;1
571;2909;usb_register_driver;1
571;906;dvb_usb_device_init;1
571;2909;usb_control_msg;1
850;1869;ppp_register_net_channel;1
850;2375;l2tp_udp_encap_recv;1
850;1;l2tp_nl_unregister_ops;1
850;1869;ppp_dev_name;1
850;2375;l2tp_tunnel_find;1
850;1869;ppp_input;1
850;2375;l2tp_session_create;1
850;2375;l2tp_session_delete;1
850;2375;l2tp_xmit_skb;1
850;1705;register_pppox_proto;1
850;1705;pppox_unbind_sock;1
850;2375;l2tp_tunnel_create;1
850;1705;unregister_pppox_proto;1
850;2375;__l2tp_session_unhash;1
850;2375;l2tp_session_set_header_len;1
850;2375;l2tp_session_free;1
850;2375;l2tp_session_get_nth;1
850;1;l2tp_nl_register_ops;1
850;2375;l2tp_session_queue_purge;1
850;2375;l2tp_tunnel_find_nth;1
850;2375;l2tp_session_find;1
850;1705;pppox_ioctl;1
496;2081;spk_serial_out;1
496;2081;spk_get_var;1
496;2081;spk_synth_is_alive_restart;1
496;2081;spk_serial_release;1
496;2081;spk_synth_flush;1
496;2081;synth_buffer_empty;1
496;2081;synth_add;1
496;2081;synth_remove;1
496;2081;spk_serial_synth_probe;1
496;2081;synth_buffer_peek;1
496;2081;synth_buffer_getc;1
496;2081;spk_var_store;1
496;2081;spk_var_show;1
496;2081;spk_synth_immediate;1
933;2027;nf_conntrack_alter_reply;1
933;2027;nf_ct_expect_alloc;1
933;2027;nf_conntrack_find_get;1
933;2027;nf_ct_deliver_cached_events;1
933;129;crc32c;1
933;2027;nf_ct_expect_init;1
933;2027;nf_ct_delete;1
933;2027;__nf_ct_ext_add_length;1
933;2027;nf_ct_expect_related_report;1
933;2027;nf_ct_expect_put;1
933;2027;__nf_conntrack_confirm;1
955;1160;save_vga;1
955;952;svga_get_caps;1
955;1160;restore_vga;1
955;952;svga_match_format;1
955;952;svga_set_default_gfx_regs;1
955;952;svga_set_default_seq_regs;1
955;952;svga_tilecopy;1
955;952;svga_compute_pll;1
955;952;svga_set_default_atc_regs;1
955;952;svga_tilefill;1
955;952;svga_get_tilemax;1
955;952;svga_check_timings;1
955;952;svga_wcrt_multi;1
955;952;svga_tilecursor;1
955;952;svga_set_timings;1
955;952;svga_set_default_crt_regs;1
955;952;svga_tileblit;1
955;952;svga_set_textmode_vga_regs;1
1782;2809;hci_unregister_dev;1
1782;2911;pcmcia_dev_present;1
1782;2911;pcmcia_request_irq;1
1782;2911;pcmcia_register_driver;1
1782;2809;hci_alloc_dev;1
1782;2911;pcmcia_request_io;1
1782;2911;pcmcia_disable_device;1
1782;2809;hci_register_dev;1
1782;2809;bt_err;1
1782;2809;hci_recv_frame;1
1782;2911;pcmcia_unregister_driver;1
1782;2809;hci_free_dev;1
1782;2911;pcmcia_enable_device;1
2617;2863;dm_register_target;1
2617;2863;dm_set_target_max_io_len;1
2617;2863;dm_read_arg_group;1
2617;2863;dm_get_device;1
2617;2863;dm_table_get_mode;1
2617;2863;dm_unregister_target;1
2617;2863;dm_shift_arg;1
2617;2863;dm_read_arg;1
2617;2863;dm_put_device;1
2702;2534;rc_map_register;1
2702;2534;rc_map_unregister;1
2904;1696;usb_wwan_close;1
2904;1696;usb_wwan_open;1
2904;1696;usb_wwan_write;1
2904;1696;usb_wwan_port_remove;1
2904;2736;usb_serial_deregister_drivers;1
2904;2736;usb_serial_register_drivers;1
2904;2909;usb_control_msg;1
2904;2909;usb_clear_halt;1
2904;1696;usb_wwan_port_probe;1
1149;2725;i2c_transfer;1
1149;2725;__i2c_transfer;1
1812;1199;sas_ioctl;1
1812;1215;scsi_host_put;1
1812;1199;sas_request_addr;1
1812;1199;sas_eh_bus_reset_handler;1
1812;1215;scsi_host_alloc;1
1812;1199;sas_bios_param;1
1812;1199;sas_change_queue_depth;1
1812;479;sas_release_transport;1
1812;1199;sas_task_abort;1
1812;1215;scsi_remove_host;1
1812;1199;sas_eh_device_reset_handler;1
1812;1199;sas_target_alloc;1
1812;1215;scsi_scan_host;1
1812;1199;sas_queuecommand;1
1812;1199;sas_ssp_task_response;1
1812;1199;sas_unregister_ha;1
1812;1199;sas_get_local_phy;1
1812;479;sas_remove_host;1
1812;1199;sas_domain_attach_transport;1
1812;1215;scsi_add_host_with_dma;1
1812;1199;sas_target_destroy;1
1812;1199;sas_slave_configure;1
1812;1199;sas_phy_reset;1
1812;1199;sas_register_ha;1
1812;1199;sas_drain_work;1
1910;2725;i2c_transfer;1
1572;2725;i2c_transfer;1
822;2081;spk_synth_immediate;1
822;2081;spk_var_show;1
822;2081;spk_var_store;1
822;2081;synth_buffer_getc;1
822;2081;synth_buffer_peek;1
822;2081;synth_buffer_empty;1
822;2081;synth_add;1
822;2081;spk_serial_synth_probe;1
822;2081;synth_remove;1
822;2081;spk_synth_is_alive_restart;1
822;2081;spk_serial_release;1
822;2081;spk_get_var;1
822;2081;spk_serial_out;1
1033;2909;usb_alloc_urb;1
1033;1594;dvb_register_adapter;1
1033;1594;dvb_dmx_release;1
1033;2909;usb_kill_urb;1
1033;1594;dvb_dmx_swfilter;1
1033;2909;usb_submit_urb;1
1033;1594;dvb_dmxdev_init;1
1033;2909;usb_free_urb;1
1033;155;tm6000_xc5000_callback;1
1033;2909;usb_clear_halt;1
1033;1594;dvb_unregister_adapter;1
1033;155;tm6000_unregister_extension;1
1033;155;tm6000_init_digital_mode;1
1033;2909;usb_unlink_urb;1
1033;1594;dvb_frontend_detach;1
1033;155;tm6000_tuner_callback;1
1033;1594;dvb_register_frontend;1
1033;1594;dvb_dmxdev_release;1
1033;1594;dvb_unregister_frontend;1
1033;1594;dvb_dmx_init;1
1033;155;tm6000_register_extension;1
1960;1763;snd_card_free;1
1960;1921;snd_pcm_lib_free_pages;1
1960;2393;snd_mpu401_uart_new;1
1960;1763;snd_ctl_boolean_mono_info;1
1960;1763;snd_card_new;1
1960;1921;snd_pcm_set_sync;1
1960;1921;snd_pcm_lib_preallocate_pages_for_all;1
1960;1921;snd_pcm_lib_ioctl;1
1960;1921;snd_pcm_period_elapsed;1
1960;1763;snd_card_register;1
1960;1763;snd_ctl_enum_info;1
1960;1763;snd_info_create_card_entry;1
1960;1921;snd_pcm_suspend;1
1960;1921;snd_pcm_lib_malloc_pages;1
1960;1921;snd_pcm_hw_constraint_step;1
1960;1763;snd_ctl_add;1
1960;1921;snd_pcm_lib_preallocate_pages;1
1960;1763;snd_component_add;1
1960;1921;snd_pcm_new;1
1960;1921;snd_pcm_set_ops;1
1960;1763;snd_ctl_notify;1
1960;2393;snd_mpu401_uart_interrupt;1
1960;1763;snd_ctl_new1;1
1960;1921;snd_pcm_hw_constraint_msbits;1
1128;1906;mii_nway_restart;1
1128;1906;mii_ethtool_gset;1
1128;1906;mii_ethtool_sset;1
1128;1906;mii_link_ok;1
2891;1783;dev_close;1
2891;1783;dev_open;1
36;2911;pcmcia_read_config_byte;1
36;6;orinoco_if_del;1
36;6;alloc_orinocodev;1
36;6;hermes_struct_init;1
36;6;free_orinocodev;1
36;2911;pcmcia_disable_device;1
36;6;orinoco_up;1
36;2911;pcmcia_request_io;1
36;6;orinoco_init;1
36;2911;pcmcia_enable_device;1
36;2911;pcmcia_unregister_driver;1
36;6;orinoco_interrupt;1
36;2911;pcmcia_register_driver;1
36;2911;pcmcia_loop_config;1
36;2911;pcmcia_request_irq;1
36;2911;pcmcia_dev_present;1
36;6;orinoco_if_add;1
36;6;orinoco_down;1
36;2911;pcmcia_write_config_byte;1
1331;2736;usb_serial_deregister_drivers;1
1331;2736;usb_serial_register_drivers;1
2531;2427;mtd_writev;1
2531;2427;mtd_kmalloc_up_to;1
2531;2427;mtd_read_oob;1
2531;2427;mtd_write_oob;1
2531;2427;mtd_read;1
2531;2427;mtd_erase;1
2531;2427;mtd_unpoint;1
2531;2427;mtd_block_isbad;1
2531;2427;mount_mtd;1
2531;2427;mtd_point;1
2531;2427;mtd_block_markbad;1
2531;2427;kill_mtd_super;1
2531;2427;mtd_write;1
436;2482;tpm_chip_register;1
436;2482;tpm_pm_suspend;1
436;2482;tpm_pm_resume;1
436;2482;tpm_chip_unregister;1
436;2482;tpmm_chip_alloc;1
2004;2436;async_memcpy;1
2004;937;md_write_end;1
2004;627;async_gen_syndrome;1
2004;937;md_update_sb;1
2004;1004;async_raid6_2data_recov;1
2004;937;md_wakeup_thread;1
2004;762;async_xor;1
2004;937;md_register_thread;1
2004;2000;async_trigger_callback;1
2004;2000;async_tx_quiesce;1
2004;937;bitmap_resize;1
2004;937;bitmap_close_sync;1
2004;937;mddev_unlock;1
2004;937;bio_clone_mddev;1
2004;937;md_done_sync;1
2004;937;md_flush_request;1
2004;937;bitmap_end_sync;1
2004;937;sync_page_io;1
2004;937;bitmap_unplug;1
2004;1004;async_raid6_datap_recov;1
2004;937;md_allow_write;1
2004;937;md_check_recovery;1
2004;762;async_xor_val;1
2004;937;bitmap_start_sync;1
2004;937;mddev_suspend;1
2004;937;bitmap_startwrite;1
2004;937;md_wait_for_blocked_rdev;1
2004;937;rdev_set_badblocks;1
2004;937;bitmap_endwrite;1
2004;937;bitmap_cond_end_sync;1
2004;627;async_syndrome_val;1
2004;937;md_error;1
2004;937;md_do_sync;1
2004;937;md_set_array_sectors;1
2004;937;register_md_personality;1
2004;937;unregister_md_personality;1
2004;937;rdev_clear_badblocks;1
2004;937;mddev_resume;1
2004;937;md_new_event;1
2004;937;md_write_start;1
2004;937;md_unregister_thread;1
2004;129;crc32c;1
1143;1011;ipt_do_table;1
1143;1011;ipt_unregister_table;1
1143;2912;xt_hook_ops_alloc;1
1143;1011;ipt_alloc_initial_table;1
1143;1011;ipt_register_table;1
21;1504;__uio_register_device;1
21;1504;uio_unregister_device;1
2672;70;drm_gem_object_unreference_unlocked;1
2672;1930;drm_kms_helper_poll_fini;1
2672;70;drm_crtc_vblank_off;1
2672;70;drm_property_create;1
2672;1930;drm_helper_disable_unused_functions;1
2672;497;ttm_bo_device_init;1
2672;497;ttm_bo_mem_put;1
2672;497;ttm_dma_tt_init;1
2672;1930;drm_atomic_helper_setup_commit;1
2672;70;drm_cvt_mode;1
2672;70;drm_mode_vrefresh;1
2672;1930;drm_dp_mst_topology_mgr_resume;1
2672;70;drm_detect_monitor_audio;1
2672;1930;drm_helper_probe_single_connector_modes;1
2672;1930;__drm_atomic_helper_connector_destroy_state;1
2672;70;drm_object_attach_property;1
2672;497;ttm_bo_kmap;1
2672;1930;drm_fb_helper_single_add_all_connectors;1
2672;642;mxm_wmi_supported;1
2672;1930;drm_helper_connector_dpms;1
2672;70;drm_mode_config_init;1
2672;642;mxm_wmi_call_mxds;1
2672;497;ttm_bo_mem_space;1
2672;1930;drm_dp_find_vcpi_slots;1
2672;70;drm_atomic_state_clear;1
2672;1930;drm_fb_helper_check_var;1
2672;1930;drm_fb_helper_prepare;1
2672;1930;drm_fb_helper_fill_var;1
2672;1930;drm_atomic_helper_swap_state;1
2672;70;drm_mode_connector_set_path_property;1
2672;70;drm_open;1
2672;70;drm_modeset_acquire_init;1
2672;2392;i2c_bit_add_bus;1
2672;1930;drm_atomic_helper_plane_set_property;1
2672;1930;drm_atomic_helper_resume;1
2672;70;drm_gem_prime_import;1
2672;1930;drm_helper_resume_force_mode;1
2672;1930;drm_fb_helper_setcmap;1
2672;497;ttm_agp_tt_unpopulate;1
2672;1930;drm_fb_helper_fini;1
2672;70;drm_get_pci_dev;1
2672;1930;__drm_atomic_helper_connector_duplicate_state;1
2672;1930;__drm_atomic_helper_connector_reset;1
2672;497;ttm_mem_global_init;1
2672;497;ttm_bo_move_memcpy;1
2672;70;drm_i2c_encoder_save;1
2672;70;drm_mode_create_dvi_i_properties;1
2672;1930;drm_dp_mst_allocate_vcpi;1
2672;17;wmi_has_guid;1
2672;1930;drm_crtc_helper_set_mode;1
2672;1930;drm_fb_helper_initial_config;1
2672;70;drm_atomic_state_init;1
2672;1930;drm_fb_helper_set_suspend;1
2672;1930;drm_fb_helper_cfb_imageblit;1
2672;70;drm_mode_config_cleanup;1
2672;1930;drm_kms_helper_poll_disable;1
2672;1930;drm_fb_helper_pan_display;1
2672;1930;drm_crtc_init;1
2672;70;drm_prime_sg_to_page_addr_arrays;1
2672;238;acpi_video_get_edid;1
2672;1930;drm_dp_mst_get_edid;1
